split,query_id,user_query,query_audio_category,user_query_len_chars,user_query_len_words
train,521__sad_melancholic__tpl_8,нужна меланхоличная атмосфера,sad_melancholic,29,3
train,521__sad_melancholic__tpl_24,хочу музыку для сентиментального видео,sad_melancholic,38,5
train,522__aggressive_intense__tpl_25,подбери трек для angry mood,aggressive_intense,27,5
train,522__aggressive_intense__tpl_27,хочу мощный intense rock трек,aggressive_intense,29,5
train,522__aggressive_intense__tpl_13,подбери трек с мощными гитарами,aggressive_intense,31,5
train,522__calm_relaxing__tpl_10,подбери музыку без напряжения,calm_relaxing,29,4
train,522__calm_relaxing__tpl_29,нужен нейтральный расслабляющий фон,calm_relaxing,35,4
train,522__calm_relaxing__tpl_25,подбери трек для уютного видео,calm_relaxing,30,5
train,522__dark_tense__tpl_16,подбери dark ambient трек,dark_tense,25,4
train,522__dark_tense__tpl_8,нужна музыка с ощущением опасности,dark_tense,34,5
train,522__dark_tense__tpl_26,нужен dark tense background,dark_tense,27,4
train,522__dreamy_atmospheric__tpl_0,хочу атмосферную мечтательную музыку,dreamy_atmospheric,36,4
train,522__dreamy_atmospheric__tpl_9,хочу мягкий dreamy soundtrack,dreamy_atmospheric,29,4
train,522__dreamy_atmospheric__tpl_23,нужен фон с ощущением пространства,dreamy_atmospheric,34,5
train,522__energetic_electronic__tpl_9,хочу музыку с плотным электронным звучанием,energetic_electronic,43,6
train,522__energetic_electronic__tpl_26,нужен energetic electronic soundtrack,energetic_electronic,37,4
train,522__energetic_electronic__tpl_18,хочу что-то мощное и электронное,energetic_electronic,32,6
train,522__happy_upbeat__tpl_18,хочу трек с легкой праздничной атмосферой,happy_upbeat,41,6
train,522__happy_upbeat__tpl_21,хочу приятный бодрый поп-трек,happy_upbeat,29,5
train,522__happy_upbeat__tpl_15,хочу солнечную и приятную музыку,happy_upbeat,32,5
train,522__romantic_warm__tpl_27,хочу теплую инструментальную музыку,romantic_warm,35,4
train,522__romantic_warm__tpl_4,подбери музыку с ощущением любви,romantic_warm,32,5
train,522__romantic_warm__tpl_14,нужен романтический фон без драматизма,romantic_warm,38,5
train,522__sad_melancholic__tpl_17,нужна эмоциональная музыка без радости,sad_melancholic,38,5
train,522__sad_melancholic__tpl_15,хочу melancholic background music,sad_melancholic,33,4
train,522__sad_melancholic__tpl_11,нужна музыка для драматичного момента,sad_melancholic,37,5
train,524__aggressive_intense__tpl_10,подбери hard rock или metal вайб,aggressive_intense,32,6
train,524__aggressive_intense__tpl_17,нужен мощный трек для спортивного видео,aggressive_intense,39,6
train,524__aggressive_intense__tpl_24,хочу интенсивный фон без спокойствия,aggressive_intense,36,5
train,524__calm_relaxing__tpl_17,нужна спокойная акустическая музыка,calm_relaxing,35,4
train,524__calm_relaxing__tpl_12,хочу calm ambient background,calm_relaxing,28,4
train,524__calm_relaxing__tpl_14,нужна музыка для расслабляющего видео,calm_relaxing,37,5
train,524__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
train,524__dark_tense__tpl_10,подбери трек для хоррор-атмосферы,dark_tense,33,5
train,524__dark_tense__tpl_27,хочу тревожное атмосферное звучание,dark_tense,35,4
train,524__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
train,524__dreamy_atmospheric__tpl_22,подбери трек для красивого slow motion видео,dreamy_atmospheric,44,7
train,524__dreamy_atmospheric__tpl_7,подбери атмосферную музыку для красивого видео,dreamy_atmospheric,46,6
train,524__energetic_electronic__tpl_18,хочу что-то мощное и электронное,energetic_electronic,32,6
train,524__energetic_electronic__tpl_12,хочу музыку с быстрым темпом,energetic_electronic,28,5
train,524__energetic_electronic__tpl_7,подбери трек для спортивного ролика,energetic_electronic,35,5
train,524__happy_upbeat__tpl_27,"хочу что-то легкое, доброе и позитивное",happy_upbeat,39,7
train,524__happy_upbeat__tpl_24,хочу веселую музыку для яркого видео,happy_upbeat,36,6
train,524__happy_upbeat__tpl_13,подбери музыку для веселого ролика,happy_upbeat,34,5
train,524__romantic_warm__tpl_1,подбери мягкий романтический трек,romantic_warm,33,4
train,524__romantic_warm__tpl_10,подбери мягкую музыку для пары,romantic_warm,30,5
train,524__romantic_warm__tpl_23,нужна музыка с мягким романтическим вайбом,romantic_warm,42,6
train,524__sad_melancholic__tpl_15,хочу melancholic background music,sad_melancholic,33,4
train,524__sad_melancholic__tpl_22,подбери тихую меланхоличную композицию,sad_melancholic,38,4
train,524__sad_melancholic__tpl_29,нужна эмоциональная и медленная композиция,sad_melancholic,42,5
train,902__aggressive_intense__tpl_25,подбери трек для angry mood,aggressive_intense,27,5
train,902__aggressive_intense__tpl_12,хочу aggressive intense music,aggressive_intense,29,4
train,902__aggressive_intense__tpl_21,хочу aggressive soundtrack,aggressive_intense,26,3
train,902__calm_relaxing__tpl_25,подбери трек для уютного видео,calm_relaxing,30,5
train,902__calm_relaxing__tpl_26,нужна музыка для slow mood,calm_relaxing,26,5
train,902__calm_relaxing__tpl_20,"нужна музыка, которая не отвлекает",calm_relaxing,34,5
train,902__dark_tense__tpl_4,подбери suspense soundtrack,dark_tense,27,3
train,902__dark_tense__tpl_15,хочу музыку для страшной или тревожной сцены,dark_tense,44,7
train,902__dark_tense__tpl_1,подбери тревожный кинематографичный трек,dark_tense,40,4
train,902__dreamy_atmospheric__tpl_4,подбери музыку с воздушной атмосферой,dreamy_atmospheric,37,5
train,902__dreamy_atmospheric__tpl_16,подбери атмосферную instrumental музыку,dreamy_atmospheric,39,4
train,902__dreamy_atmospheric__tpl_18,хочу музыку для созерцательной сцены,dreamy_atmospheric,36,5
train,902__energetic_electronic__tpl_10,подбери что-то танцевальное и энергичное,energetic_electronic,40,6
train,902__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
train,902__energetic_electronic__tpl_3,хочу быстрый электронный трек,energetic_electronic,29,4
train,902__happy_upbeat__tpl_27,"хочу что-то легкое, доброе и позитивное",happy_upbeat,39,7
train,902__happy_upbeat__tpl_14,нужен uplifting трек,happy_upbeat,20,3
train,902__happy_upbeat__tpl_3,хочу что-то светлое и жизнерадостное,happy_upbeat,36,6
train,902__romantic_warm__tpl_16,подбери музыку для sentimental mood,romantic_warm,35,5
train,902__romantic_warm__tpl_29,нужна нежная музыка без резкости,romantic_warm,32,5
train,902__romantic_warm__tpl_14,нужен романтический фон без драматизма,romantic_warm,38,5
train,902__sad_melancholic__tpl_0,хочу грустную меланхоличную музыку,sad_melancholic,34,4
train,902__sad_melancholic__tpl_23,нужен sad cinematic фон,sad_melancholic,23,4
train,902__sad_melancholic__tpl_4,подбери melancholic soundtrack,sad_melancholic,30,3
train,903__aggressive_intense__tpl_13,подбери трек с мощными гитарами,aggressive_intense,31,5
